Nº	FECHA	AÑO	MES	   	PRODUCTO	ENTRADAS	SALIDAS	NETO	COD.2	DEPARTAMENTO	RETIRA/ ENTREGA	OBSERVACIONES
91	03/02/2025	2025	2	A91	FOLIOS A4	240,00	0,00	240,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
92	03/02/2025	2025	2	A92	FOLIOS OFICIO	380,00	0,00	380,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
93	03/02/2025	2025	2	A93	GOMAS DE BORRAR	13,00	0,00	13,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
94	03/02/2025	2025	2	A94	LAPICERA PARKER NEGRA	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
95	03/02/2025	2025	2	A95	LAPICERA TRAZO FINO AZUL	80,00	0,00	80,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
96	03/02/2025	2025	2	A96	LAPICERA TRAZO FINO UNIBALL SIGNO COLOR AZUL	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
97	03/02/2025	2025	2	A97	LAPICERA TRAZO GRUESO COLOR AZUL	40,00	0,00	40,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
98	03/02/2025	2025	2	A98	LAPICERA TRAZO GRUESO COLOR NEGRO	63,00	0,00	63,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
99	03/02/2025	2025	2	A99	LAPICERA TRAZO GRUESO COLOR ROJO	32,00	0,00	32,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
100	03/02/2025	2025	2	A100	LAPIZ CORRECTOR LAPICERA	65,00	0,00	65,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
101	03/02/2025	2025	2	A101	LAPIZ NEGRO	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
102	03/02/2025	2025	2	A102	LIBRO RECIBO POR 100 HOJAS	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
103	03/02/2025	2025	2	A103	LIBRO RECIBO POR 200 HOJAS	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
104	03/02/2025	2025	2	A104	LOMOS DE BIBLIORATOS POR 20 U	5,00	0,00	5,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
105	03/02/2025	2025	2	A105	MARCADOR PARA PIZARRA BLANCA COLOR AZUL (NO RECARGABLE)	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
106	03/02/2025	2025	2	A106	MARCADOR PARA PIZARRA BLANCA COLOR NEGRO (NO RECARGABLE)	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
107	03/02/2025	2025	2	A107	MARCADOR PARA PIZARRA BLANCA COLOR ROJO (NO RECARGABLE)	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
108	03/02/2025	2025	2	A108	MARCADOR PERMANENTE MARCA EDDING 142M /MARCADOR PERMANENTE MARCA EDDING 400	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
109	03/02/2025	2025	2	A109	MARCADOR PERMANENTE NEGRO	10,00	0,00	10,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
110	03/02/2025	2025	2	A110	MARCADOR PERMANENTE TRABI 410 AZUL	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
111	03/02/2025	2025	2	A111	MARCADOR PERMANENTE TRABI 410 ROJO	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
112	03/02/2025	2025	2	A112	MARCADOR PIZARRA BLANCA MARCA RECARGABLE COLOR VERDE	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
113	03/02/2025	2025	2	A113	MARCADOR PIZARRA BLANCA RECARGABLE COLOR AZUL	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
114	03/02/2025	2025	2	A114	MARCADOR PIZARRA BLANCA RECARGABLE COLOR NEGRO	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
115	03/02/2025	2025	2	A115	MARCADOR PIZARRA BLANCA RECARGABLE COLOR ROJO	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
116	03/02/2025	2025	2	A116	MARCADOR PIZARRA DE VIDRIO AZUL	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
117	03/02/2025	2025	2	A117	MARCADOR PIZARRA DE VIDRIO ROJO	10,00	0,00	10,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
118	03/02/2025	2025	2	A118	MARCADOR PIZARRA DE VIDRIO VERDE	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
119	03/02/2025	2025	2	A119	MARCADOR PIZARRA VIDRIO COLOR NEGRO	120,00	0,00	120,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
120	03/02/2025	2025	2	A120	MARCADOR PIZZINI DRAWING PEN 0.5/FABER CASTELL MULTIMARK 421-5	5,00	0,00	5,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
121	03/02/2025	2025	2	A121	MARCADOR TINTA AL AGUA COLOR NEGRO	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
122	03/02/2025	2025	2	A122	MARCADOR TINTA AL AGUA MARCA TRABI 420 PLUS COLOR AZUL	7,00	0,00	7,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
123	03/02/2025	2025	2	A123	MARCADOR TINTA AL AGUA MARCA TRABI 420 PLUS COLOR ROJO	6,00	0,00	6,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
124	03/02/2025	2025	2	A124	PAPEL BLANCO A4 180 GRAMOS POR 125 HOJAS	4,58	0,00	4,58	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
125	03/02/2025	2025	2	A125	PAPEL CARBONICO	10,00	0,00	10,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
126	03/02/2025	2025	2	A126	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
127	03/02/2025	2025	2	A127	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
128	03/02/2025	2025	2	A128	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
129	03/02/2025	2025	2	A129	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
130	03/02/2025	2025	2	A130	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
131	03/02/2025	2025	2	A131	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
132	03/02/2025	2025	2	A132	PAPELES ADHESIVOS	5,00	0,00	5,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
133	03/02/2025	2025	2	A133	PERFORADORA	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
134	03/02/2025	2025	2	A134	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
135	03/02/2025	2025	2	A135	REGLA PLASTICA 30 CM	17,00	0,00	17,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
136	03/02/2025	2025	2	A136	REMA HOJAS A4 CELESTES 75 G POR 100 HOJAS	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
137	03/02/2025	2025	2	A137	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
138	03/02/2025	2025	2	A138	REPUESTO LAPICERA PARKER COLOR AZUL	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
139	03/02/2025	2025	2	A139	REPUESTO TACO BLANCO	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
140	03/02/2025	2025	2	A140	REPUESTO TACO DE COLORES	30,00	0,00	30,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
141	03/02/2025	2025	2	A141	RESALTADOR AMARILLO	26,00	0,00	26,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
142	03/02/2025	2025	2	A142	RESALTADOR CELESTE	17,00	0,00	17,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
143	03/02/2025	2025	2	A143	RESALTADOR NARANJA	14,00	0,00	14,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
144	03/02/2025	2025	2	A144	RESALTADOR ROSA	19,00	0,00	19,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
145	03/02/2025	2025	2	A145	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
146	03/02/2025	2025	2	A146	RESALTADOR VIOLETA	204,50	0,00	204,50	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
